64,RJ/ALW/2016/34/2057,RajasthanAlwar,Food Poisoning,09,02,12-08-16,Under Surveillance,,"Cases reported from Village Indpur, CHC Govindgarh, Block Laxmangarh. District RRT investigated the outbreak. House to house survey done. Out of 04 Gastric lavage samples tested at SMS Lab Jaipur, 01 sample shown growth of Enterobacter Aeruginosa. All cases treated symptomatically. Health education given. Deceased details awaited.",,34
65,RJ/JPR/2016/34/2058,RajasthanJaipur,Cholera,546,00,08-08-16,Under Control,,"Cases reported from Village Tigaria, PHC Niwana, Block Govindgarh. District RRT investigated the outbreak. House to house survey done. 05 Stool & 12 water samples tested at SMS Medical college Jaipur; 03 Stool samples found positive for Vibrio Cholera and 01 water sample found non- potable. All cases treated symptomatically. Health education given.",,34
66,TL/ADL/2016/34/2059,TelanganaAdilabad,Food Poisoning,45,00,16-08-16,Under Control,,"Cases reported from ST Ashram School, Village Pembi, Mdl. Khanapur. District RRT investigated the outbreak. House to house survey done. Lab samples were not yet collected. Health camp organized in the school and all cases treated symptomatically. Health education given.",,34
67,TL/MED/2016/34/2060,TelanganaMedak,Fever,34,00,15-08-16,Under Control,,"Cases reported from Village Ramdaguda, PHC Koidapally. District RRT investigated the outbreak. House to house survey done.05 Serum samples sent to MNR Medical College for confirmation of dengue and other vector borne diseases, results awaited. All cases treated symptomatically. Health education given.",,34
68,UP/FRJ/2016/34/2061,Uttar PradeshFirozabad,Mumps,09,03,15-08-16,Under control,,"Cases reported from Village Katury, Nagia Manda, Block Jasrana. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given. Deceased details awaited.",,34
69,UP/VRN/2016/34/2062,Uttar PradeshVaranasi,Acute Diarrheal Disease,02,01,15-08-16,Under Control,,"Cases reported from Village Nadon, PHC Pindra Mushar Basti. District RRT investigated the outbreak. House to house survey done. Lab samples were not yet collected. All cases treated symptomatically. Health education given. Deceased was 8 year old female.",,34
70,WB/MRS/2016/34/2063,West BengalMurshidabd,Dengue,118,00,17-08-16,Under Surveillance,,"Cases reported from Village GP Mahespur, SC Sankopara and Jigri (Purba and paschim). District RRT investigated the outbreak. House to house survey done. Out of 66 Samples tested at Murshidabad Medical College, 28 samples found for dengue by IgM & NS1. All cases treated symptomatically. Source reduction activities undertaken. Health education given.",,34
51,KL/PLK/2016/28/1649,Palakkad,Cholera,102,00,05-07-16,Under  Control,,"58 Cases and 3 deaths reported in week 28th, number of cases  has  increased  to  102.    Out  of  04  Water  samples  tested,  3  found  non  potable  and  out  of  02  Stool  samples  tested  01  found  positive  for  Vibrio  Cholera  from  RDC  Lab  District  Hospital, Palakkad.",,35
52,MG/JTH/2016/27/1623,Jaintia Hills,Fever with rash,108,03,23-06-16,Under  Surveillance,,"Cases  reported  from  Village  Pdeiniawmusiang  &  Thadmynri,  SC  Saitsama,  NSCC/PHC  Namdong,  Block  Thadlaskein. District RRT investigated the outbreak. House  to house survey done. All 05 Blood samples, tested positive  for  IgM  Measles  at  GMC  Gauwahati.  All  cases  treated  symptomatically.  Health  education  given.  Deceased  were  two male children 15 and 16 months old & 3 years old female  child.",,35
53,MN/IMP/2016/28/1680,Imphal/Churachandpur,Japanese  Encephalitis,45,04,02-07-16,Under  Surveillance,,"Cases reported from Village Game, Langol, Chejang. District  RRT investigated the outbreak. House to house survey done.  46 Blood samples collected and sent to IDSP State Referral  Lab,  JNIMS,  Imphal;  Result,  04  Samples  found  to  be  positive. All cases treated symptomatically. Health education  given.",,35
54,WB/MRS/2016/34/2063,Murshidabad,Dengue,148- 153,00,17-08-16,Under  Control,,"118  Cases  reported  in  week  34th.  Cases  have  increased  to  153in  current  week.  66  Samples  collected  and  sent  to  Murshidabad  Medical  College;  Result,  28  Samples  found  reactive for dengue (IgM-25, NS1-3).",,35
59,WB/MRS/2016/34/2063,Murshidabad,Dengue,148,00,17-08-16,Under  Surveillance,,"118 cases were reported in week 34, cases have increased to  148  in  week  36th  66  Samples  collected  and  sent  to  Murshidabad  Medical  College  for  Elisa  test;  Result,  28  samples  found  reactive  for  dengue  (IgM-25,  NS1-3).  All  cases  treated  symptomatically.  Source  reduction  activities  undertaken. Health education given.",,36
45,WB/HGL/2016/28/1673,Hooghly,Dengue,2687,00,11-07-16,Under  Control,,"Cases  reported  from  Village  Serampore  Muni  Wd  No.  3,7,8,9,10,4,  11,  12.  Out  of  3711  Blood  samples  tested  at  NICED  &  4  at  Pvt.  Lab;    NS1  Elisa  reactive  =  1333,  IgM  reactive  =  261&  IgM  +  NS1  Elisa=8.  All  cases  treated  symptomatically.  Source  reduction  activities  undertaken.  Health education given.",,37
46,WB/MRS/2016/34/2063,Murshidabad,Dengue,148,00,17-08-16,Under  Control,,"118 Cases were reported in week 34th, cases have increased  to  148.  Out  of  66  Samples  tested  at  Murshidabad  Medical  College;  28  Samples  found  reactive  for  dengue  (IgM-25,  NS1-3). All cases treated symptomatically. Source reduction  activities undertaken. Health education given.",,37
47,WB/PRL/2016/34/2028,Purulia,Acute  Diarrheal  Disease,58,01,24-08-16,Under  Control,,"One death reported in the above outbreak.  All 3 rectal swabs  tested  at  BSMCH  were  negative  for  enteric  pathogens  and  out of 5 water samples tested, 4 were non potable.",,37
11,KN/TUM/2016/38/2231,KarnatakaTumkur,Food Poisoning,20,00,19-09-16,20-09-16,Under Control,"Cases reported from Village Gubbi/Shubhodaya English Medium School, PHC/CHC/Taluk Gubbi. District RRT investigated the outbreak. House to house survey done. 08 food samples sent to PHI Bangalore; Result awaited. Health camp organized in the school and all cases treated symptomatically. Health education given.",,38
12,KN/TUM/2016/38/2232,KarnatakaTumkur,Food Poisoning,10,00,23-09-16,24-09-16,Under Control,"Cases reported from Village/PHC/CHC Pavagad/Byadanoor. District RRT investigated the outbreak. House to house survey done. All 03 stool samples testedat DHL tumkur, found negative for V. Cholera. Out of 03 Water samples tested, 02 samples found non-potable. Health camp organized in the school and all cases treated symptomatically. Health education given.",,38
13,KN/TUM/2016/38/2233,KarnatakaTumkur,Dengue & Chikungunya,21,00,14-09-16,20-09-16,Under Control,"Cases reported from Village Dasarammanahalli, PHC/CHC Thirumani/Pallipalli, Taluk Pavagad. District RRT investigated the outbreak. House to house survey done. Out of 04 blood samples tested at SSL, tumkur, 02 samples found positive for dengue and Chikungunya both, 01 sample positive for dengue and other 01 sample found positive for Chikungunya only by IgM Elisa. All cases treated symptomatically. Health education given.",,38
14,KN/YDI/2016/38/2234,KarnatakaYadgiri,Food Poisoning,37,00,22-09-16,23-09-16,Under Control,"Cases reported from Village Shettikere, PHC/CHC Kowloor, TalukYadigiri. District RRT investigated the outbreak. House to house survey done. Contaminated food could be the probable cause of the outbreak. Out of 03 Water samples tested at DPHL Yadgiri, 01 sample found Non-potable. Health camp organized in the school and all cases treated symptomatically. Health education given.",,38
15,KN/YDI/2016/38/2235,KarnatakaYadgiri,Diphtheria,04,00,15-09-16,24-09-16,Under Control,"Cases reported from Village/SC Gursunagi, PHC Gursangi, Block Kurkunda. District RRT investigated the outbreak. House to house survey done. Out of 04 throat swab samples tested at BRIMS, Bidar; 02 Samples found positive for diphtheria by culture. All cases treated symptomatically. Health education given.",,38
16,MP/MNA/2016/38/2236,Madhya PradeshMorena,Dengue,25,00,20-09-16,20-09-16,Under Control,"Cases reported Dikhatpura investigated the outbreak. House to house survey done. All 10 Blood slide Malaria. Out of 11 blood samples tested at Gajra Raja Medical College, Gwalior, 03",from Village Faddipura SHC CHC Noorabad. District RRT tested negative for samples,38
17,MP/MNA/2016/38/2237,Madhya PradeshMorena,Viral Fever,60,00,16-09-16,23-09-16,Under Control,Cases reported Chhaira CHC Joura. District RRT investigated the outbreak. House to house survey done. All 38 blood slides GRMC Gwalior. symptomatically. Health education given.,from Village Kanhapur SHC tested negative for Malaria at All cases treated,38
18,MP/SHR/2016/38/2238,Madhya PradeshSehore,Fever,21,00,15-09-16,19-09-16,Under Control,Cases reported from CHC/Block Budhni.,"two adjacent Villages,",38
19,MH/BED/2016/38/2239,MaharashtraBeed,Chikungunya,05,01,14-09-16,20-09-16,Under Surveillance,"Cases reported Ashti, Block Khadkat. District RRT investigated the outbreak. House to house survey done. Out of 05 serum samples samples found positive for Chikungunya. All cases treated symptomatically. Source reduction activities undertaken. Health education given. Deceased was 11 year old male.","from PHC Takalsing, Taluk tested at DPL, Beed, 02",38
20,OR/RAG/2016/38/2240,OdishaBargarh,Acute Diarrheal Disease,58,00,23-09-16,26-09-16,Under Control,"Cases reported Bheden. District RRT investigated the outbreak. House samples tested at VIMSAR, Burla found non- potable. All case Health education given.",from Village/SC/PHC/Block to house survey done. All 03 water treated symptomatically.,38
21,OR/BHD/2016/38/2241,OdishaBhadrak,Jaundice,15,00,21-09-16,24-09-16,Under Control,"Cases reported from Village Bhandaripolhari, Sarasada, Tulasipur. District RRT investigated the outbreak. House Contaminated water could be the probable cause of the outbreak. 15 samples collected and sent to",to house survey done.,38
30,WB/MDN/2016/38/2252,West BengalPurbaMedinipur,Food Poisoning,36,00,19-09-16,21-09-16,Under Control,,"Cases reported from Village Mahajan, GP",38
31,WB/SPG/2016/38/2253,West BengalSouth 24 Parganas,Dengue,127,00,17-09-16,19-09-16,Under Control,"Cases reported from Village/SC Egarogram, Dadpur, Kishorepur, GP Panchanan, Block Bishnupur. District RRT investigated the outbreak. House to house survey done. Out of 27 blood samples tested at MR Bangur Hospital, 05 blood samples found positive to dengue by NS1 Elisa and 06 blood samples found positive to dengue by IgM Elisa. All cases treated symptomatically. Source reduction activities undertaken. Health education given.",,38
32,WB/NDA/2016/38/2254,West BengalNadia,Fever,357,00,19-09-16,21-09-16,Under Surveillance,"Cases reported from Village Mahishnangra, SC Goaldaha, GP Dogachi, Block Krishnagar-I. District RRT investigated the outbreak. House to house survey done. Out of 123 blood samples tested; 12 blood samples found positive for dengue IgM Elisa and 31 NS1 Elisa Dengue",,38
41,MH/JGA/2016/38/2264,MaharashtraJalgaon,Fever,07,01,08-08-16,Under Surveillance,,dengue,,38
42,MH/NAS/2016/38/2265,MaharashtraNashik,Diarrhea,22,00,11-09-16,Under Surveillance,,education given.,"Cases reported from Village Mandve, SC Amboda, PHC Barhe, Block Surgana. District RRT investigated the outbreak. House to house survey done. All 03 water samples tested at DPHL, Nashik; found non-potable. All cases treated symptomatically. Health",38
43,OR/JAJ/2016/38/2266,OdishaJajpur,Chickenpox,24,00,05-08-16,Under Control,,,"Cases reported from Village Raijhar Ashram School, SC Samia, Block Barchana. District RRT investigated the outbreak. House to house survey done. Majority of cases were in 05 to 10 years of age group. Cases were confirmed for chickenpox clinically. All cases treated symptomatically. Health education given.",38
44,TL/KHA/2016/38/2267,TelenganaKhammam,Dengue,16,00,01-09-16,Under Control,,CHNC Khammam. cases,"Cases reported from Village Mallaram, PHC/Mandal Thallada, District RRT House to house survey done. All 16 blood serum samples tested positive for dengue IgM by Elisa at DPHL Lab, Khammam. All treated symptomatically.investigated the outbreak. Source reduction activities",38
45,TL/MED/2016/38/2268,TelenganaMedak,Acute Diarrheal Disease,10,00,09-08-16,Under Control,,,"Cases reported from Village Chinnashivnoor, PHC Chegunta. District RRT investigated the outbreak. House to house survey done. All 05 water samples tested potable at RWS, Medak. All cases treated symptomatically. Health education given.",38
46,UP/SHN/2016/38/2269,Uttar PradeshSaharanpur,Dengue,14,00,03-09-16,Under Surveillance,,Cases samples education given.,"reported from Village Chikana, Alipur, Choramandi, Mirzapur, Block/CHC Sarsawa, Urban Area Sarsawa, Moholla, Afgan, Bhogpur, Khatriyan. District RRT investigated the outbreak. House to house survey done. Out of 76 blood serum tested at SMMH Medical College Saharanpur; 14 samples found positive for dengue by IgM Elisa. All cases treated symptomatically. Source reduction activities undertaken. Health",38
47,UP/SHN/2016/38/2270,Uttar PradeshSaharanpur,Dengue,44,00,09-09-16,Under Surveillance,,,Cases reported from Block/CHC Deoband Urban Area- Deoband. District RRT investigated the outbreak. House to house survey done. Out of 127 blood serum sample tested at SMMH Medical College Saharanpur; 44 samples found positive for dengue by IgM Elisa. All cases treated symptomatically. Source reduction activities undertaken. Health education given.,38
49,TL/MED/2016/30/1793,MedakCholera,250,01,27-07-16,Under Control,"Cases reported from Village Bandapothugal, SC Gaijabad, PHC Kowdipally. District RRT investigated the outbreak. House to house survey done. Out of 12 water samples tested at IPM, Hyderabad, 03 tested positive for cholera by Culture. All cases treated symptomatically. Health education given. Decease was 70 year old female.",,,,38
50,TL/MED/2016/36/2148,MedakSalmonellosis,21,01,11-09-16,Under Control,Cases reported District RRT investigated,,"from Village/SC Korpole, PHC Pulkal. the outbreak. House to house",,38
